;alarm_date;alarm_time;region;place;attack_number
15163;2024-02-08;14:50:48;Confrontation Line;Gonen;2139
15164;2024-02-08;14:50:48;Confrontation Line;Kfar Blum;2139
15165;2024-02-08;14:50:48;Confrontation Line;Kfar Szold;2139
15166;2024-02-08;14:50:48;Confrontation Line;Lehavot HaBashan;2139
15167;2024-02-08;14:50:48;Confrontation Line;Neot Mordechai;2139
15168;2024-02-08;14:50:48;Confrontation Line;Amir;2139
15169;2024-02-08;14:50:48;Confrontation Line;Sdeh Nechemia;2139
15170;2024-02-08;14:50:48;Confrontation Line;Shamir;2139
15171;2024-02-08;14:50:57;Confrontation Line;Shamir;2139
15172;2024-02-08;17:39:14;Confrontation Line;Dovev;2140
15173;2024-02-08;17:39:21;Confrontation Line;Zivon;2140
15174;2024-02-08;20:57:49;Confrontation Line;Ramat Dalton Industrial Zone;2141
15175;2024-02-08;20:57:49;Confrontation Line;Dalton;2141
15176;2024-02-08;20:57:49;Confrontation Line;Kadita;2141
15177;2024-02-08;20:57:50;Confrontation Line;Kerem Ben Zimra;2141
15178;2024-02-08;20:58:32;Confrontation Line;Dalton;2141
15179;2024-02-09;10:11:18;Confrontation Line;Even Menachem;2142
15180;2024-02-09;10:11:18;Confrontation Line;Idmit;2142
15181;2024-02-09;10:11:18;Confrontation Line;Eilon;2142
15182;2024-02-09;10:11:18;Confrontation Line;Goren;2142
15183;2024-02-09;10:11:18;Confrontation Line;Gornot HaGalil;2142
15184;2024-02-09;10:11:18;Confrontation Line;Zarit;2142
15185;2024-02-09;10:11:18;Confrontation Line;Hanita;2142
15186;2024-02-09;10:11:18;Confrontation Line;Ya'ara;2142
15187;2024-02-09;10:11:18;Confrontation Line;Arab al-Aramshe;2142
15188;2024-02-09;10:11:18;Confrontation Line;Shomera;2142
15189;2024-02-09;10:11:18;Confrontation Line;Shtula;2142
15190;2024-02-09;10:12:07;Confrontation Line;Abirim;2142
15191;2024-02-09;10:12:07;Confrontation Line;Alkosh;2142
15192;2024-02-09;10:12:07;Confrontation Line;Netua;2142
15193;2024-02-09;10:12:07;Confrontation Line;Fassuta;2142
15194;2024-02-09;15:51:55;Confrontation Line;Kfar Szold;2143
15195;2024-02-09;15:51:55;Confrontation Line;Sdeh Nechemia;2143
15196;2024-02-09;15:51:55;Confrontation Line;Shamir;2143
15197;2024-02-09;15:51:57;Confrontation Line;Kiryat Shmona;2143
15198;2024-02-09;15:51:58;Confrontation Line;Amir;2143
15199;2024-02-09;15:52:14;Confrontation Line;Manara;2143
15200;2024-02-09;15:52:32;Confrontation Line;Kfar Szold;2143
15201;2024-02-09;15:52:32;Confrontation Line;Shamir;2143
15202;2024-02-09;15:52:34;Confrontation Line;Amir;2143
15203;2024-02-09;15:52:34;Confrontation Line;Sdeh Nechemia;2143
15204;2024-02-09;15:52:39;Confrontation Line;Kfar Blum;2143
15205;2024-02-10;09:23:48;Confrontation Line;Avivim;2144
15206;2024-02-10;09:32:58;Confrontation Line;Dishon;2145
15207;2024-02-10;09:32:58;Confrontation Line;Iftach;2145
15208;2024-02-10;09:32:58;Confrontation Line;Malkia;2145
15209;2024-02-10;09:32:58;Confrontation Line;Mevuot Hermon Regional Council;2145
15210;2024-02-10;09:32:58;Confrontation Line;Ramot Naftali;2145
15211;2024-02-10;09:36:48;Confrontation Line;Gonen;2146
15212;2024-02-10;09:36:48;Confrontation Line;Kfar Blum;2146
15213;2024-02-10;09:36:48;Confrontation Line;Kfar Szold;2146
15214;2024-02-10;09:36:48;Confrontation Line;Lehavot HaBashan;2146
15215;2024-02-10;09:36:48;Confrontation Line;Neot Mordechai;2146
15216;2024-02-10;09:36:48;Confrontation Line;Amir;2146
15217;2024-02-10;09:36:48;Confrontation Line;Sdeh Nechemia;2146
15218;2024-02-10;09:36:48;Confrontation Line;Shamir;2146
15219;2024-02-10;12:54:38;Confrontation Line;Lehman;2147
15220;2024-02-10;12:54:38;Confrontation Line;Metzuba;2147
15221;2024-02-10;12:54:38;Confrontation Line;Betzet;2147
15222;2024-02-10;12:54:38;Confrontation Line;Hanita;2147
15223;2024-02-10;12:54:38;Confrontation Line;Rosh HaNikra;2147
15224;2024-02-10;12:54:38;Confrontation Line;Ya'ara;2147
15225;2024-02-10;12:54:38;Confrontation Line;Shlomi;2147
15226;2024-02-10;16:15:22;Confrontation Line;Ramot Naftali;2148
15227;2024-02-10;16:20:44;Confrontation Line;Even Menachem;2149
15228;2024-02-10;16:20:44;Confrontation Line;Goren;2149
15229;2024-02-10;16:20:44;Confrontation Line;Gornot HaGalil;2149
15230;2024-02-10;16:20:44;Confrontation Line;Zarit;2149
15231;2024-02-10;16:20:44;Confrontation Line;Arab al-Aramshe;2149
15232;2024-02-10;16:20:44;Confrontation Line;Shomera;2149
15233;2024-02-10;23:05:58;Upper Galilee;Kadarim;2150
15234;2024-02-12;09:09:04;Gaza Envelope;Ein HaBsor;2151
15235;2024-02-12;13:21:22;Confrontation Line;Zarit;2152
15236;2024-02-13;04:58:00;Gaza Envelope;Netiv HaAssara;2153
15237;2024-02-13;09:09:05;Confrontation Line;Kiryat Shmona;2154
15238;2024-02-14;07:04:22;Confrontation Line;Netua;2155
15239;2024-02-14;07:05:57;Upper Galilee;Safed;2156
15240;2024-02-14;07:06:01;Upper Galilee;Biriyeh;2156
15241;2024-02-14;07:06:01;Upper Galilee;Kadita;2156
15242;2024-02-14;07:06:01;Upper Galilee;Ramat Dalton Industrial Zone;2156
15243;2024-02-14;07:06:01;Upper Galilee;Dalton;2156
15244;2024-02-14;07:06:14;Upper Galilee;Amuka;2156
15245;2024-02-14;07:12:43;Upper Galilee;Or HaGanuz;2157
15246;2024-02-14;07:12:43;Upper Galilee;Bar Yochai;2157
15247;2024-02-14;07:12:43;Upper Galilee;Meron;2157
15248;2024-02-14;07:12:43;Upper Galilee;Marom HaGalil Regional Center;2157
15249;2024-02-14;07:12:43;Upper Galilee;Safsufa (Kfar Hoshen);2157
15250;2024-02-14;07:12:43;Upper Galilee;Kadita;2157
15251;2024-02-14;07:12:43;Upper Galilee;Ramat Dalton Industrial Zone;2157
15252;2024-02-14;07:12:43;Upper Galilee;Jish (Gush Halav);2157
15253;2024-02-14;07:12:43;Upper Galilee;Dalton;2157
15254;2024-02-14;07:12:43;Upper Galilee;Kerem Ben Zimra;2157
15255;2024-02-14;07:12:45;Upper Galilee;Kfar Shamai;2157
15256;2024-02-14;07:12:49;Upper Galilee;Safed;2157
15257;2024-02-14;07:17:32;Upper Galilee;Meron;2158
15258;2024-02-14;07:17:32;Upper Galilee;Marom HaGalil Regional Center;2158
15259;2024-02-14;07:17:32;Upper Galilee;Bar Yochai;2158
15260;2024-02-14;07:17:32;Upper Galilee;Safsufa (Kfar Hoshen);2158
15261;2024-02-14;07:17:32;Upper Galilee;Kadita;2158
15262;2024-02-14;07:17:32;Upper Galilee;Or HaGanuz;2158
15263;2024-02-14;07:17:32;Upper Galilee;Dalton;2158
15264;2024-02-14;07:17:32;Upper Galilee;Jish (Gush Halav);2158
15265;2024-02-14;07:17:32;Upper Galilee;Ramat Dalton Industrial Zone;2158
15266;2024-02-14;07:17:32;Upper Galilee;Kerem Ben Zimra;2158
15267;2024-02-14;07:17:34;Upper Galilee;Safed;2158
15268;2024-02-14;07:53:07;Confrontation Line;Manara;2159
15269;2024-02-14;18:59:55;Western Lakhish;Ashkelon Southern Industrial Zone;2160
15270;2024-02-14;18:59:57;Gaza Envelope;Zikim;2160
15271;2024-02-15;11:23:22;Confrontation Line;Yir'on;2161
15272;2024-02-15;11:23:22;Confrontation Line;Malkia;2161
15273;2024-02-15;11:23:22;Confrontation Line;Dishon;2161
15274;2024-02-15;11:23:22;Confrontation Line;Ramot Naftali;2161
15275;2024-02-15;11:23:22;Confrontation Line;Baram;2161
15276;2024-02-15;11:23:22;Confrontation Line;Mevuot Hermon Regional Council;2161
15277;2024-02-15;11:23:22;Confrontation Line;Iftach;2161
15278;2024-02-15;11:23:22;Confrontation Line;Avivim;2161
15279;2024-02-15;11:23:53;Confrontation Line;Ramat Dalton Industrial Zone;2161
15280;2024-02-15;11:23:53;Confrontation Line;Jish (Gush Halav);2161
15281;2024-02-15;11:23:53;Confrontation Line;Dalton;2161
15282;2024-02-15;11:23:53;Confrontation Line;Kerem Ben Zimra;2161
15283;2024-02-15;11:23:53;Confrontation Line;Alma;2161
15284;2024-02-15;11:23:53;Confrontation Line;Rehaniya;2161
15285;2024-02-15;14:45:02;Confrontation Line;Zarit;2162
15286;2024-02-15;14:54:03;Confrontation Line;Shomera;2163
15287;2024-02-15;15:28:58;Confrontation Line;Zarit;2164
15288;2024-02-15;15:28:58;Confrontation Line;Arab al-Aramshe;2164
15289;2024-02-15;15:28:58;Confrontation Line;Shomera;2164
15290;2024-02-15;15:51:38;Confrontation Line;Kiryat Shmona;2165
15291;2024-02-15;16:00:16;Confrontation Line;Kiryat Shmona;2166
15292;2024-02-15;19:09:27;Confrontation Line;Kiryat Shmona;2167
15293;2024-02-15;19:09:27;Confrontation Line;Tel Hai;2167
15294;2024-02-15;19:36:22;Confrontation Line;Kiryat Shmona;2168
15295;2024-02-15;19:36:23;Confrontation Line;Tel Hai;2168
15296;2024-02-15;19:36:38;Confrontation Line;Kfar Giladi;2168
15297;2024-02-16;13:36:21;Western Lakhish;Ashkelon Southern Industrial Zone;2169
15298;2024-02-16;13:36:32;Gaza Envelope;Zikim;2169
15299;2024-02-16;19:13:09;Confrontation Line;Beit Hillel;2170
15300;2024-02-16;19:13:09;Confrontation Line;Kfar Giladi;2170
15301;2024-02-16;19:13:09;Confrontation Line;Kfar Yuval;2170
15302;2024-02-16;19:13:09;Confrontation Line;Ma'ayan Baruch;2170
15303;2024-02-16;19:13:09;Confrontation Line;Kiryat Shmona;2170
15304;2024-02-16;19:13:09;Confrontation Line;Tel Hai;2170
15305;2024-02-16;19:13:09;Confrontation Line;Dafna;2170
15306;2024-02-16;19:13:09;Confrontation Line;HaGoshrim;2170
15307;2024-02-16;19:13:09;Confrontation Line;Ghajar;2170
15308;2024-02-17;08:07:02;Western Lakhish;Ashkelon Northern Industrial Zone;2171
15309;2024-02-17;08:07:02;Western Lakhish;Ashkelon - South;2171
15310;2024-02-17;08:07:15;Western Lakhish;Ashkelon Southern Industrial Zone;2171
15311;2024-02-17;08:07:18;Western Lakhish;Mavki'im;2171
15312;2024-02-19;05:21:57;Gaza Envelope;Nir Oz;2172
15313;2024-02-19;05:21:57;Gaza Envelope;Nirim;2172
15314;2024-02-19;05:21:57;Gaza Envelope;Ein HaShlosha;2172
15315;2024-02-19;08:25:21;Confrontation Line;Beit Hillel;2173
15316;2024-02-19;08:25:21;Confrontation Line;Kfar Giladi;2173
15317;2024-02-19;08:25:21;Confrontation Line;Kfar Yuval;2173
15318;2024-02-19;08:25:21;Confrontation Line;Metulla;2173
15319;2024-02-19;08:25:21;Confrontation Line;Manara;2173
15320;2024-02-19;08:25:21;Confrontation Line;Ma'ayan Baruch;2173
15321;2024-02-19;08:25:21;Confrontation Line;Margaliot;2173
15322;2024-02-19;08:25:21;Confrontation Line;Misgav Am;2173
15323;2024-02-19;08:25:21;Confrontation Line;Kiryat Shmona;2173
15324;2024-02-19;08:25:21;Confrontation Line;Tel Hai;2173
15325;2024-02-19;13:03:27;Confrontation Line;Zarit;2174
15326;2024-02-19;16:34:20;Confrontation Line;Avivim;2175
15327;2024-02-19;16:34:20;Confrontation Line;Baram;2175
15328;2024-02-19;16:34:20;Confrontation Line;Yir'on;2175
15329;2024-02-19;16:34:35;Confrontation Line;Baram;2175
15330;2024-02-19;16:34:35;Confrontation Line;Yir'on;2175
15331;2024-02-19;16:35:22;Confrontation Line;Ramat Dalton Industrial Zone;2175
15332;2024-02-19;16:35:22;Confrontation Line;Jish (Gush Halav);2175
15333;2024-02-19;16:35:22;Confrontation Line;Dalton;2175
15334;2024-02-19;16:35:22;Confrontation Line;Kerem Ben Zimra;2175
15335;2024-02-19;16:35:22;Confrontation Line;Alma;2175
15336;2024-02-19;16:35:22;Confrontation Line;Rehaniya;2175
15337;2024-02-19;16:36:16;Confrontation Line;Sdeh Meron School;2175
15338;2024-02-19;16:36:16;Confrontation Line;Dovev;2175
15339;2024-02-19;16:36:16;Confrontation Line;Hurfeish;2175
15340;2024-02-19;16:36:16;Confrontation Line;Matat;2175
15341;2024-02-19;16:36:16;Confrontation Line;Sassa;2175
15342;2024-02-19;16:36:16;Confrontation Line;Peki'in;2175
15343;2024-02-19;16:36:16;Confrontation Line;Zivon;2175
15344;2024-02-19;16:36:16;Confrontation Line;Tzuriel;2175
15345;2024-02-20;08:59:08;Confrontation Line;Arab al-Aramshe;2176
15346;2024-02-21;11:58:18;Confrontation Line;Metulla;2177
15347;2024-02-21;14:50:06;Confrontation Line;Dishon;2178
15348;2024-02-21;14:50:06;Confrontation Line;Iftach;2178
15349;2024-02-21;14:50:06;Confrontation Line;Malkia;2178
15350;2024-02-21;14:50:06;Confrontation Line;Mevuot Hermon Regional Council;2178
15351;2024-02-21;14:50:06;Confrontation Line;Ramot Naftali;2178
15352;2024-02-21;15:14:52;Confrontation Line;Shtula;2179
15353;2024-02-21;15:19:14;Confrontation Line;Hanita;2180
15354;2024-02-21;15:19:14;Confrontation Line;Metzuba;2180
15355;2024-02-21;15:19:14;Confrontation Line;Shlomi;2180
15356;2024-02-21;15:19:29;Confrontation Line;Ya'ara;2180
15357;2024-02-22;03:51:21;Eilat;Eilot;2181
15358;2024-02-22;03:51:21;Eilat;Eilat;2181
15359;2024-02-22;03:51:21;Eilat;Shchoret Industrial Zone;2181
15360;2024-02-22;03:52:26;Eilat;Eilot;2181
15361;2024-02-22;03:52:26;Eilat;Eilat;2181
15362;2024-02-22;03:52:26;Eilat;Shchoret Industrial Zone;2181
15363;2024-02-22;16:17:12;Gaza Envelope;Mefalsim;2182
15364;2024-02-22;16:17:12;Gaza Envelope;Nir Am Shooting Range;2182
15365;2024-02-22;19:12:47;Northern Golan;Ein Quiniyye;2183
15366;2024-02-22;20:06:21;Northern Golan;Mas'ade;2184
15367;2024-02-22;20:06:21;Northern Golan;Ein Quiniyye;2184
15368;2024-02-22;20:06:30;Confrontation Line;Snir;2184
15369;2024-02-23;07:27:55;Confrontation Line;Beit Hillel;2185
15370;2024-02-23;07:27:55;Confrontation Line;Kfar Giladi;2185
15371;2024-02-23;07:27:55;Confrontation Line;Kfar Yuval;2185
15372;2024-02-23;07:27:55;Confrontation Line;Metulla;2185
15373;2024-02-23;07:27:55;Confrontation Line;Manara;2185
15374;2024-02-23;07:27:55;Confrontation Line;Ma'ayan Baruch;2185
15375;2024-02-23;07:27:55;Confrontation Line;Margaliot;2185
15376;2024-02-23;07:27:55;Confrontation Line;Misgav Am;2185
15377;2024-02-23;07:27:55;Confrontation Line;Kiryat Shmona;2185
15378;2024-02-23;07:27:55;Confrontation Line;Tel Hai;2185
15379;2024-02-23;07:31:18;Confrontation Line;Gonen;2186
15380;2024-02-23;07:31:18;Confrontation Line;Kfar Blum;2186
15381;2024-02-23;07:31:18;Confrontation Line;Kfar Szold;2186
15382;2024-02-23;07:31:18;Confrontation Line;Lehavot HaBashan;2186
15383;2024-02-23;07:31:18;Confrontation Line;Neot Mordechai;2186
15384;2024-02-23;07:31:18;Confrontation Line;Amir;2186
15385;2024-02-23;07:31:18;Confrontation Line;Sdeh Nechemia;2186
15386;2024-02-23;07:31:18;Confrontation Line;Shamir;2186
15387;2024-02-23;07:31:21;Confrontation Line;Kiryat Shmona;2186
15388;2024-02-23;07:31:35;Confrontation Line;Dishon;2186
15389;2024-02-23;07:31:35;Confrontation Line;Iftach;2186
15390;2024-02-23;07:31:35;Confrontation Line;Malkia;2186
15391;2024-02-23;07:31:35;Confrontation Line;Mevuot Hermon Regional Council;2186
15392;2024-02-23;07:31:35;Confrontation Line;Ramot Naftali;2186
15393;2024-02-24;06:59:44;Confrontation Line;Idmit;2187
15394;2024-02-24;08:23:40;Upper Galilee;Ayelet HaShachar;2188
15395;2024-02-24;08:23:40;Upper Galilee;Gadot;2188
15396;2024-02-24;08:23:40;Upper Galilee;Hulata;2188
15397;2024-02-24;08:23:40;Upper Galilee;Yesud Hama'ala;2188
15398;2024-02-24;08:23:40;Upper Galilee;Mishmar HaYarden;2188
15399;2024-02-24;08:23:40;Upper Galilee;Amuka;2188
15400;2024-02-24;08:23:40;Upper Galilee;Sdeh Eliezer;2188
15401;2024-02-24;10:50:58;Confrontation Line;Idmit;2189
15402;2024-02-24;10:50:58;Confrontation Line;Hanita;2189
15403;2024-02-24;10:50:58;Confrontation Line;Ya'ara;2189
15404;2024-02-24;10:50:58;Confrontation Line;Metzuba;2189
15405;2024-02-24;10:50:58;Confrontation Line;Shlomi;2189
15406;2024-02-24;10:51:42;Confrontation Line;Idmit;2189
15407;2024-02-24;10:51:42;Confrontation Line;Hanita;2189
15408;2024-02-24;10:51:42;Confrontation Line;Ya'ara;2189
15409;2024-02-24;10:51:42;Confrontation Line;Metzuba;2189
15410;2024-02-24;10:51:42;Confrontation Line;Shlomi;2189
15411;2024-02-24;11:16:45;Confrontation Line;Avivim;2190
15412;2024-02-24;11:16:45;Confrontation Line;Baram;2190
15413;2024-02-24;11:16:45;Confrontation Line;Yir'on;2190
15414;2024-02-24;11:18:39;Confrontation Line;Ramat Dalton Industrial Zone;2191
15415;2024-02-24;11:18:39;Confrontation Line;Jish (Gush Halav);2191
15416;2024-02-24;11:18:39;Confrontation Line;Dishon;2191
15417;2024-02-24;11:18:39;Confrontation Line;Dalton;2191
15418;2024-02-24;11:18:39;Confrontation Line;Iftach;2191
15419;2024-02-24;11:18:39;Confrontation Line;Kerem Ben Zimra;2191
15420;2024-02-24;11:18:39;Confrontation Line;Malkia;2191
15421;2024-02-24;11:18:39;Confrontation Line;Mevuot Hermon Regional Council;2191
15422;2024-02-24;11:18:39;Confrontation Line;Alma;2191
15423;2024-02-24;11:18:39;Confrontation Line;Rehaniya;2191
15424;2024-02-24;11:18:39;Confrontation Line;Ramot Naftali;2191
15425;2024-02-24;13:29:50;Gaza Envelope;Nachal Oz;2192
15426;2024-02-24;14:43:18;Confrontation Line;Kiryat Shmona;2193
15427;2024-02-24;18:59:53;Confrontation Line;HaGoshrim;2194
15428;2024-02-24;18:59:53;Confrontation Line;Beit Hillel;2194
15429;2024-02-24;18:59:53;Confrontation Line;Dafna;2194
15430;2024-02-24;18:59:55;Confrontation Line;Kiryat Shmona;2194
15431;2024-02-24;19:00:05;Confrontation Line;Kfar Giladi;2194
15432;2024-02-24;19:00:05;Confrontation Line;Tel Hai;2194
15433;2024-02-24;19:00:30;Confrontation Line;Kiryat Shmona;2194
15434;2024-02-24;19:00:32;Confrontation Line;Beit Hillel;2194
15435;2024-02-24;19:00:34;Confrontation Line;Ma'ayan Baruch;2194
15436;2024-02-24;19:00:43;Confrontation Line;Tel Hai;2194
15437;2024-02-24;21:30:25;Center Galilee;Kalanit;2195
15438;2024-02-24;21:30:25;Center Galilee;Livnim;2195
15439;2024-02-24;21:33:09;Lower Galilee;Ravid;2196
15440;2024-02-25;08:20:46;Confrontation Line;Kfar Giladi;2197
15441;2024-02-25;08:20:46;Confrontation Line;Manara;2197
15442;2024-02-25;08:20:46;Confrontation Line;Margaliot;2197
15443;2024-02-25;08:20:46;Confrontation Line;Misgav Am;2197
15444;2024-02-25;08:20:46;Confrontation Line;Kiryat Shmona;2197
15445;2024-02-25;08:20:46;Confrontation Line;Tel Hai;2197
15446;2024-02-25;10:24:01;Confrontation Line;Dafna;2198
15447;2024-02-25;10:24:01;Confrontation Line;HaGoshrim;2198
15448;2024-02-25;10:24:01;Confrontation Line;Ghajar;2198
15449;2024-02-25;10:24:01;Confrontation Line;Kibutz Dan;2198
15450;2024-02-25;10:24:01;Confrontation Line;Shear Yeshuv;2198
15451;2024-02-25;10:24:01;Confrontation Line;Snir;2198
15452;2024-02-25;10:24:26;Confrontation Line;Ghajar;2198
15453;2024-02-25;10:25:32;Confrontation Line;Ghajar;2198
15454;2024-02-25;10:30:05;Confrontation Line;Sdeh Nechemia;2199
15455;2024-02-25;11:30:34;Confrontation Line;Kiryat Shmona;2200
15456;2024-02-25;11:30:35;Confrontation Line;Shear Yeshuv;2200
15457;2024-02-25;11:58:40;Confrontation Line;Kiryat Shmona;2201
15458;2024-02-25;13:35:35;Confrontation Line;Manara;2202
15459;2024-02-25;14:20:53;Confrontation Line;Beit Hillel;2203
15460;2024-02-25;14:20:53;Confrontation Line;Kfar Giladi;2203
15461;2024-02-25;14:20:53;Confrontation Line;Kfar Yuval;2203
15462;2024-02-25;14:20:53;Confrontation Line;Metulla;2203
15463;2024-02-25;14:20:53;Confrontation Line;Manara;2203
15464;2024-02-25;14:20:53;Confrontation Line;Ma'ayan Baruch;2203
15465;2024-02-25;14:20:53;Confrontation Line;Margaliot;2203
15466;2024-02-25;14:20:53;Confrontation Line;Misgav Am;2203
15467;2024-02-25;14:20:53;Confrontation Line;Kiryat Shmona;2203
15468;2024-02-25;14:20:53;Confrontation Line;Tel Hai;2203
15469;2024-02-25;14:21:28;Confrontation Line;Kfar Giladi;2203
15470;2024-02-25;14:21:28;Confrontation Line;Metulla;2203
15471;2024-02-25;14:21:28;Confrontation Line;Margaliot;2203
15472;2024-02-25;14:21:28;Confrontation Line;Misgav Am;2203
15473;2024-02-25;14:21:28;Confrontation Line;Kiryat Shmona;2203
15474;2024-02-25;14:21:28;Confrontation Line;Tel Hai;2203
15475;2024-02-25;14:41:40;Confrontation Line;Dishon;2204
15476;2024-02-25;14:41:40;Confrontation Line;Malkia;2204
15477;2024-02-26;02:27:51;Northern Golan;Majdal Shams;2205
15478;2024-02-26;02:27:51;Northern Golan;Mas'ade;2205
15479;2024-02-26;02:27:51;Northern Golan;Neveh Ativ;2205
15480;2024-02-26;02:27:51;Northern Golan;Nimrod;2205
15481;2024-02-26;02:27:51;Northern Golan;Ein Quiniyye;2205
15482;2024-02-26;06:43:34;HaAmakim;Alon HaTavor Industrial Zone;2206
15483;2024-02-26;07:03:55;Gaza Envelope;Reim;2207
15484;2024-02-26;08:00:38;Gaza Envelope;Kissufim;2208
15485;2024-02-26;10:00:57;Confrontation Line;Shtula;2209
15486;2024-02-26;10:01:37;Confrontation Line;Even Menachem;2209
15487;2024-02-26;10:01:37;Confrontation Line;Goren;2209
15488;2024-02-26;10:01:37;Confrontation Line;Gornot HaGalil;2209
15489;2024-02-26;10:01:37;Confrontation Line;Zarit;2209
15490;2024-02-26;10:01:37;Confrontation Line;Arab al-Aramshe;2209
15491;2024-02-26;10:01:37;Confrontation Line;Shomera;2209
15492;2024-02-26;14:00:51;Northern Golan;Sha'al;2210
15493;2024-02-26;14:00:51;Northern Golan;Kidmat Zvi;2210
15494;2024-02-26;14:01:32;Northern Golan;Ortal;2210
15495;2024-02-26;15:19:23;Northern Golan;Ortal;2211
15496;2024-02-26;15:19:23;Northern Golan;Sha'al;2211
15497;2024-02-26;20:11:56;Confrontation Line;Margaliot;2212
15498;2024-02-27;05:48:34;Confrontation Line;Zivon;2213
15499;2024-02-27;05:48:40;Confrontation Line;Sassa;2213
15500;2024-02-27;05:48:58;Upper Galilee;Safsufa (Kfar Hoshen);2213
15501;2024-02-27;05:49:01;Confrontation Line;Dovev;2213
15502;2024-02-27;05:49:15;Confrontation Line;Zivon;2213
15503;2024-02-27;13:32:18;Confrontation Line;Sdeh Meron School;2214
15504;2024-02-27;13:32:18;Confrontation Line;Hurfeish;2214
15505;2024-02-27;13:32:18;Confrontation Line;Peki'in;2214
15506;2024-02-27;13:32:18;Confrontation Line;Zivon;2214
15507;2024-02-27;13:32:18;Confrontation Line;Tzuriel;2214
15508;2024-02-27;13:34:12;Upper Galilee;Beit Jann;2215
15509;2024-02-27;13:34:12;Upper Galilee;Har Chalutz;2215
15510;2024-02-27;13:34:12;Upper Galilee;Harashim;2215
15511;2024-02-27;14:50:17;Confrontation Line;Manot;2216
